,eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion,filepath,label,is_augmented
6746,2018-06-07,2018,6.0,7.0,Forest bog,DK,Urocystis trientalis (Berk. & Broome) B.Lindeb.,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,trientalis,True,Urocystis trientalis,NE,living leaves,57.085134,9.740865,50.0,2238548971,Nordjylland,Jammerbugt,Ustilaginomycetes_aug_177.jpg,2360,plant material,0,66.0,12.0,continental,../data/augmented_images/Ustilaginomycetes_aug_177.jpg,23,True
6747,2021-06-07,2021,6.0,7.0,meadow,DK,Ustilago filiformis (Schrank) Rostr.,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,filiformis,True,Ustilago filiformis,NE,living leaves,55.330933,12.222717,5.0,3131211314,Sjælland,Faxe,Ustilaginomycetes_aug_178.jpg,2378,plant material,0,121.0,1.0,continental,../data/augmented_images/Ustilaginomycetes_aug_178.jpg,23,True
6748,2021-06-10,2021,6.0,10.0,natural grassland,DK,Ustilago avenae (Pers.) Rostr.,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,avenae,True,Ustilago avenae,NE,fruits,55.718738,12.503364,5.0,3131205324,Hovedstaden,København,Ustilaginomycetes_aug_179.jpg,2377,plant material,0,13.0,10.0,continental,../data/augmented_images/Ustilaginomycetes_aug_179.jpg,23,True
6749,2021-06-24,2021,6.0,24.0,Forest bog,DK,Anthracoidea paniceae Kukkonen,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Anthracoideaceae,Anthracoidea,paniceae,True,Anthracoidea paniceae,NE,fruits,55.554102,11.87447,50.0,3311361317,Sjælland,Lejre,Ustilaginomycetes_aug_180.jpg,81,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_180.jpg,23,True
6750,2013-07-11,2013,7.0,11.0,bog,DK,Anthracoidea paniceae Kukkonen,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Anthracoideaceae,Anthracoidea,paniceae,True,Anthracoidea paniceae,NE,fruits,55.553174,11.88341,5.0,2238550392,Sjælland,Lejre,Ustilaginomycetes_aug_181.jpg,81,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_181.jpg,23,True
6751,2021-07-26,2021,7.0,26.0,natural grassland,DK,Urocystis pulsatillae (Bubák) Moesz,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,pulsatillae,True,Urocystis pulsatillae,NE,"living stems of herbs, grass etc",56.026737,12.000212,50.0,3329724313,Hovedstaden,Halsnæs,Ustilaginomycetes_aug_182.jpg,2357,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_182.jpg,23,True
6752,2021-08-01,2021,8.0,1.0,Deciduous woodland,DK,Thecaphora affinis W.G.Schneid.,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,affinis,True,Thecaphora affinis,NE,fruits,55.613338,11.388595,10.0,3332297303,Sjælland,Holbæk,Ustilaginomycetes_aug_183.jpg,2201,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_183.jpg,23,True
6753,2011-05-19,2011,5.0,19.0,natural grassland,DK,Melanotaenium endogenum (Unger) de Bary,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,endogenum,True,Melanotaenium endogenum,NE,"living stems of herbs, grass etc",55.73407,11.296504,10.0,2238550645,Sjælland,Kalundborg,Ustilaginomycetes_aug_184.jpg,1396,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_184.jpg,23,True
6754,2019-06-01,2019,6.0,1.0,natural grassland,DK,Melanotaenium endogenum (Unger) de Bary,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,endogenum,True,Melanotaenium endogenum,NE,"living stems of herbs, grass etc",54.866016,10.334573,15.0,4847352171,Syddanmark,Ærø,Ustilaginomycetes_aug_185.jpg,1396,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_185.jpg,23,True
6755,2011-05-19,2011,5.0,19.0,natural grassland,DK,Melanotaenium endogenum (Unger) de Bary,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,endogenum,True,Melanotaenium endogenum,NE,"living stems of herbs, grass etc",55.817873,11.904351,50.0,2238550531,Hovedstaden,Frederikssund,Ustilaginomycetes_aug_186.jpg,1396,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_186.jpg,23,True
6756,2020-06-27,2020,6.0,27.0,Willow scrubland,DK,Ustilago filiformis (Schrank) Rostr.,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,filiformis,True,Ustilago filiformis,NE,living leaves,55.054493,10.459146,25.0,2804907306,Syddanmark,Svendborg,Ustilaginomycetes_aug_187.jpg,2378,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_187.jpg,23,True
6757,2009-07-26,2009,7.0,26.0,Thorny scrubland,DK,Thecaphora seminis-convolvuli (Desm. ex Duby) Liro,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,seminis-convolvuli,True,Thecaphora seminis-convolvuli,NE,fruits,55.822213,11.377586,75.0,2238553326,Sjælland,Odsherred,Ustilaginomycetes_aug_188.jpg,2202,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_188.jpg,23,True
6758,2011-06-28,2011,6.0,28.0,bog,DK,Anthracoidea paniceae Kukkonen,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Anthracoideaceae,Anthracoidea,paniceae,True,Anthracoidea paniceae,NE,fruits,55.672031,8.241194,25.0,2238550511,Syddanmark,Varde,Ustilaginomycetes_aug_189.jpg,81,plant material,0,0.0,17.0,atlantic,../data/augmented_images/Ustilaginomycetes_aug_189.jpg,23,True
6759,2020-06-20,2020,6.0,20.0,natural grassland,DK,Urocystis filipendulae (Tul. & C.Tul.) Fuckel,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,filipendulae,True,Urocystis filipendulae,NE,living leaves,55.827478,11.437353,1.0,2651222303,Sjælland,Odsherred,Ustilaginomycetes_aug_190.jpg,2356,plant material,0,0.0,17.0,continental,../data/augmented_images/Ustilaginomycetes_aug_190.jpg,23,True
6760,2015-06-10,2015,6.0,10.0,heath,DK,Tranzschelia pulsatillae (Opiz) Dietel,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Tranzscheliaceae,Tranzschelia,pulsatillae,True,Tranzschelia pulsatillae,NE,"stems of herbs, grass etc",56.02102,11.99498,50.0,2238413484,Hovedstaden,Halsnæs,Pucciniomycetes_aug_0.jpg,2238,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_0.jpg,19,True
6761,2020-08-01,2020,8.0,1.0,natural grassland,DK,Puccinia calcitrapae DC.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,calcitrapae,True,Puccinia calcitrapae,NE,living leaves,55.738564,10.892206,25.0,2821598352,Sjælland,Kalundborg,Pucciniomycetes_aug_1.jpg,1875,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_1.jpg,19,True
6762,2021-05-02,2021,5.0,2.0,Thorny scrubland,DK,Melampsora laricis-populina Kleb.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,laricis-populina,True,Melampsora laricis-populina,NE,leaf or needle litter,54.979411,12.265521,25.0,3109976311,Sjælland,Vordingborg,Pucciniomycetes_aug_2.jpg,1375,plant material,0,75.0,8.0,continental,../data/augmented_images/Pucciniomycetes_aug_2.jpg,19,True
6763,2021-08-05,2021,8.0,5.0,fallow field,DK,Uromyces polygoni-avicularis (Pers.) P.Karst.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,polygoni-avicularis,True,Uromyces polygoni-avicularis,NE,living leaves,55.04544,10.55161,5.0,3332300334,Syddanmark,Svendborg,Pucciniomycetes_aug_3.jpg,2371,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_3.jpg,19,True
6764,2017-09-21,2017,9.0,21.0,Deciduous woodland,DK,Puccinia brachypodii G.H.Otth,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,brachypodii,True,Puccinia brachypodii,NE,living leaves,54.970895,12.507691,10.0,2238513544,Sjælland,Vordingborg,Pucciniomycetes_aug_4.jpg,1874,plant material,0,62.0,10.0,continental,../data/augmented_images/Pucciniomycetes_aug_4.jpg,19,True
6765,2017-07-14,2017,7.0,14.0,garden,DK,Puccinia cribrata Arthur & Cummins,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cribrata,True,Puccinia cribrata,NE,"living stems of herbs, grass etc",55.747475,12.561216,5.0,2238496962,Hovedstaden,Gentofte,Pucciniomycetes_aug_5.jpg,1878,plant material,0,53.0,8.0,continental,../data/augmented_images/Pucciniomycetes_aug_5.jpg,19,True
6766,2021-08-05,2021,8.0,5.0,fallow field,DK,Uromyces polygoni-avicularis (Pers.) P.Karst.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,polygoni-avicularis,True,Uromyces polygoni-avicularis,NE,living leaves,55.04544,10.55161,5.0,3332300334,Syddanmark,Svendborg,Pucciniomycetes_aug_6.jpg,2371,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_6.jpg,19,True
6767,2015-09-30,2015,9.0,30.0,gravel or clay pit,DK,"Uromyces trifolii (R.Hedw.) Lév., 1847",Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,trifolii,True,Uromyces trifolii,NE,leaf or needle litter,55.62938,12.01001,75.0,2238427943,Sjælland,Roskilde,Pucciniomycetes_aug_7.jpg,2372,plant material,0,37.0,8.0,continental,../data/augmented_images/Pucciniomycetes_aug_7.jpg,19,True
6768,2011-06-04,2011,6.0,4.0,garden,DK,Endophyllum sempervivi (Alb. & Schwein.) de Bary,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Endophyllum,sempervivi,True,Endophyllum sempervivi,NE,other substrate,55.70972,9.61979,2.0,2237957239,Syddanmark,Vejle,Pucciniomycetes_aug_8.jpg,745,other substrate,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_8.jpg,19,True
6769,2020-06-25,2020,6.0,25.0,garden,DK,Puccinia cribrata Arthur & Cummins,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cribrata,True,Puccinia cribrata,NE,living leaves,55.746855,12.55754,65.0,2651228313,Hovedstaden,Gentofte,Pucciniomycetes_aug_9.jpg,1878,plant material,0,62.0,1.0,continental,../data/augmented_images/Pucciniomycetes_aug_9.jpg,19,True
6770,2019-03-05,2019,3.0,5.0,park/churchyard,DK,"Uromyces trifolii (R.Hedw.) Lév., 1847",Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,trifolii,True,Uromyces trifolii,NE,living leaves,55.716318,12.556292,10.0,2821592313,Hovedstaden,København,Pucciniomycetes_aug_10.jpg,2372,plant material,0,84.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_10.jpg,19,True
6771,2020-08-08,2020,8.0,8.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia cnici-oleracei Pers.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cnici-oleracei,True,Puccinia cnici-oleracei,NE,living leaves,55.09836,10.536279,75.0,2847221304,Syddanmark,Svendborg,Pucciniomycetes_aug_11.jpg,1877,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_11.jpg,19,True
6772,2020-08-08,2020,8.0,8.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia cnici-oleracei Pers.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cnici-oleracei,True,Puccinia cnici-oleracei,NE,living leaves,55.09836,10.536279,75.0,2847221304,Syddanmark,Svendborg,Pucciniomycetes_aug_12.jpg,1877,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_12.jpg,19,True
6773,2017-04-22,2017,4.0,22.0,Deciduous woodland,DK,Puccinia albescens Grev.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,albescens,True,Puccinia albescens,NE,"living stems of herbs, grass etc",55.515415,11.767336,50.0,2238490087,Sjælland,Ringsted,Pucciniomycetes_aug_13.jpg,1869,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_13.jpg,19,True
6774,2021-06-23,2021,6.0,23.0,natural grassland,DK,Uromyces minor J.Schröt.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,minor,True,Uromyces minor,NE,living leaves,55.102522,10.499955,25.0,3311358315,Syddanmark,Svendborg,Pucciniomycetes_aug_14.jpg,2370,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_14.jpg,19,True
6775,2021-06-21,2021,6.0,21.0,park/churchyard,IS,Trachyspora intrusa (Grev.) Arthur,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,Trachyspora,intrusa,True,Trachyspora alchemillae,NE,living leaves,64.144236,-21.947602,50.0,3313870312,Höfuðborgarsvæði,Reykjavík,Pucciniomycetes_aug_15.jpg,2236,plant material,0,634.0,10.0,arctic,../data/augmented_images/Pucciniomycetes_aug_15.jpg,19,True
6776,2018-08-20,2018,8.0,20.0,bog,DK,Puccinia cnici H.Mart.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cnici,True,Puccinia cnici,NE,living leaves,55.146213,11.816621,75.0,2238552627,Sjælland,Næstved,Pucciniomycetes_aug_16.jpg,1876,plant material,0,34.0,8.0,continental,../data/augmented_images/Pucciniomycetes_aug_16.jpg,19,True
6777,2021-08-03,2021,8.0,3.0,improved grassland,DK,Uromyces fallens (Desm.) Barthol.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,fallens,True,Uromyces fallens,NE,living leaves,55.791583,12.494245,50.0,3332300315,Hovedstaden,Lyngby-Taarbæk,Pucciniomycetes_aug_17.jpg,2366,plant material,0,31.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_17.jpg,19,True
6778,2021-08-10,2021,8.0,10.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia calcitrapae DC.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,calcitrapae,True,Puccinia calcitrapae,NE,living leaves,55.090612,10.527404,10.0,3334597327,Syddanmark,Svendborg,Pucciniomycetes_aug_18.jpg,1875,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_18.jpg,19,True
6779,2021-08-05,2021,8.0,5.0,bog,DK,Puccinia angelicae (Schumach.) Fuckel,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,angelicae,True,Puccinia angelicae,NE,living leaves,55.750038,12.532396,50.0,3334598302,Hovedstaden,Gentofte,Pucciniomycetes_aug_19.jpg,1870,plant material,0,52.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_19.jpg,19,True
6780,2021-08-14,2021,8.0,14.0,hedgerow,DK,Pucciniastrum epilobii G.H.Otth,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Pucciniastrum,epilobii,True,Pucciniastrum epilobii,NE,living leaves,54.813643,12.081054,60.0,3861319301,Sjælland,Guldborgsund,Pucciniomycetes_aug_20.jpg,1895,plant material,0,114.0,1.0,continental,../data/augmented_images/Pucciniomycetes_aug_20.jpg,19,True
6781,2021-08-05,2021,8.0,5.0,fallow field,DK,Uromyces polygoni-avicularis (Pers.) P.Karst.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,polygoni-avicularis,True,Uromyces polygoni-avicularis,NE,living leaves,55.04544,10.55161,5.0,3332300334,Syddanmark,Svendborg,Pucciniomycetes_aug_21.jpg,2371,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_21.jpg,19,True
6782,2020-01-17,2020,1.0,17.0,roadside,DK,Puccinia retifera Lindr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,retifera,True,Puccinia retifera,NE,living leaves,55.818837,12.49253,25.0,2562048895,Hovedstaden,Rudersdal,Pucciniomycetes_aug_22.jpg,1891,plant material,0,115.0,1.0,continental,../data/augmented_images/Pucciniomycetes_aug_22.jpg,19,True
6783,2021-08-01,2021,8.0,1.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia arenariae (Schumach.) J.Schröt.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,arenariae,True,Puccinia arenariae,NE,living leaves,55.041893,10.546181,25.0,3332293308,Syddanmark,Svendborg,Pucciniomycetes_aug_23.jpg,1872,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_23.jpg,19,True
6784,2021-04-26,2021,4.0,26.0,park/churchyard,DK,Puccinia scillae Linh.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,scillae,True,Puccinia scillae,NE,living leaves,55.758294,12.511647,15.0,3097495315,Hovedstaden,Gentofte,Pucciniomycetes_aug_24.jpg,1892,plant material,0,22.0,10.0,continental,../data/augmented_images/Pucciniomycetes_aug_24.jpg,19,True
6785,2021-07-24,2021,7.0,24.0,park/churchyard,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.758847,12.512769,15.0,3327315350,Hovedstaden,Gentofte,Pucciniomycetes_aug_25.jpg,379,plant material,0,25.0,10.0,continental,../data/augmented_images/Pucciniomycetes_aug_25.jpg,19,True
6786,2021-05-02,2021,5.0,2.0,Deciduous woodland,DK,Puccinia albescens Grev.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,albescens,True,Puccinia albescens,NE,living leaves,55.823139,12.316808,15.0,3332309301,Hovedstaden,Furesø,Pucciniomycetes_aug_26.jpg,1869,plant material,0,8.0,12.0,continental,../data/augmented_images/Pucciniomycetes_aug_26.jpg,19,True
6787,2020-05-09,2020,5.0,9.0,Deciduous woodland,DK,Melampsora galanthi-fragilis Kleb.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,galanthi-fragilis,True,Melampsora galanthi-fragilis,NE,living leaves,55.854071,12.545975,25.0,2620441306,Hovedstaden,Rudersdal,Pucciniomycetes_aug_27.jpg,1373,plant material,0,87.0,1.0,continental,../data/augmented_images/Pucciniomycetes_aug_27.jpg,19,True
6788,2016-08-27,2016,8.0,27.0,Deciduous woodland,DK,Puccinia cnici-oleracei Pers.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cnici-oleracei,True,Puccinia cnici-oleracei,NE,living leaves,55.289185,11.800903,75.0,2332527774,Sjælland,Næstved,Pucciniomycetes_aug_28.jpg,1877,plant material,0,2.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_28.jpg,19,True
6789,2021-05-05,2021,5.0,5.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia singularis Magnus,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,singularis,True,Puccinia singularis,NE,"living stems of herbs, grass etc",55.209445,11.789221,10.0,3109979317,Sjælland,Næstved,Pucciniomycetes_aug_29.jpg,1893,plant material,0,61.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_29.jpg,19,True
6790,2017-05-22,2017,5.0,22.0,natural grassland,DK,Puccinia pimpinellae (F.Strauss) Link,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,pimpinellae,True,Puccinia pimpinellae,NE,living leaves,56.024483,11.999508,75.0,2238491837,Hovedstaden,Halsnæs,Pucciniomycetes_aug_30.jpg,1887,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_30.jpg,19,True
6791,2015-06-10,2015,6.0,10.0,heath,DK,Tranzschelia pulsatillae (Opiz) Dietel,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Tranzscheliaceae,Tranzschelia,pulsatillae,True,Tranzschelia pulsatillae,NE,"stems of herbs, grass etc",56.02102,11.99498,50.0,2238413484,Hovedstaden,Halsnæs,Pucciniomycetes_aug_31.jpg,2238,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_31.jpg,19,True
6792,2019-07-26,2019,7.0,26.0,salt meadow,DK,Puccinia angelicae (Schumach.) Fuckel,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,angelicae,True,Puccinia angelicae,NE,living leaves,55.168574,11.716,25.0,2382315143,Sjælland,Næstved,Pucciniomycetes_aug_32.jpg,1870,plant material,0,6.0,8.0,continental,../data/augmented_images/Pucciniomycetes_aug_32.jpg,19,True
6793,2021-04-26,2021,4.0,26.0,park/churchyard,DK,Puccinia scillae Linh.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,scillae,True,Puccinia scillae,NE,living leaves,55.758294,12.511647,15.0,3097495315,Hovedstaden,Gentofte,Pucciniomycetes_aug_33.jpg,1892,plant material,0,22.0,10.0,continental,../data/augmented_images/Pucciniomycetes_aug_33.jpg,19,True
6794,2020-08-08,2020,8.0,8.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia cnici-oleracei Pers.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,cnici-oleracei,True,Puccinia cnici-oleracei,NE,living leaves,55.09836,10.536279,75.0,2847221304,Syddanmark,Svendborg,Pucciniomycetes_aug_34.jpg,1877,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_34.jpg,19,True
6795,2020-05-27,2020,5.0,27.0,roof,DK,Endophyllum sempervivi (Alb. & Schwein.) de Bary,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Endophyllum,sempervivi,True,Endophyllum sempervivi,NE,"living stems of herbs, grass etc",56.211925,10.697352,5.0,2630763312,Midtjylland,Syddjurs,Pucciniomycetes_aug_35.jpg,745,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_35.jpg,19,True
6796,2021-08-03,2021,8.0,3.0,natural grassland,DK,"Pucciniastrum guttatum (J.Schröt.) Hyl., Jørst. & Nannf.",Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Pucciniastrum,guttatum,True,Pucciniastrum guttatum,NE,living leaves,55.789739,12.496661,15.0,3763728302,Hovedstaden,Lyngby-Taarbæk,Pucciniomycetes_aug_36.jpg,1896,plant material,0,28.0,5.0,continental,../data/augmented_images/Pucciniomycetes_aug_36.jpg,19,True
6797,2021-05-13,2021,5.0,13.0,Deciduous woodland,DK,Puccinia albescens Grev.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,albescens,True,Puccinia albescens,NE,living leaves,56.857284,9.853886,49.0,3113023324,Nordjylland,Rebild,Pucciniomycetes_aug_37.jpg,1869,plant material,0,66.0,12.0,continental,../data/augmented_images/Pucciniomycetes_aug_37.jpg,19,True
6798,2021-08-05,2021,8.0,5.0,fallow field,DK,Uromyces polygoni-avicularis (Pers.) P.Karst.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,polygoni-avicularis,True,Uromyces polygoni-avicularis,NE,living leaves,55.04544,10.55161,5.0,3332300334,Syddanmark,Svendborg,Pucciniomycetes_aug_38.jpg,2371,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_38.jpg,19,True
6799,2018-07-26,2018,7.0,26.0,dune,DK,Uromyces anthyllidis (Grev.) J.Schröt.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,anthyllidis,True,Uromyces anthyllidis,NE,living leaves,57.545094,10.438398,25.0,2238548381,Nordjylland,Frederikshavn,Pucciniomycetes_aug_39.jpg,2363,plant material,0,8.0,12.0,continental,../data/augmented_images/Pucciniomycetes_aug_39.jpg,19,True
6800,2018-07-26,2018,7.0,26.0,dune,DK,Uromyces anthyllidis (Grev.) J.Schröt.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,anthyllidis,True,Uromyces anthyllidis,NE,living leaves,57.545094,10.438398,25.0,2238548381,Nordjylland,Frederikshavn,Pucciniomycetes_aug_40.jpg,2363,plant material,0,8.0,12.0,continental,../data/augmented_images/Pucciniomycetes_aug_40.jpg,19,True
6801,2021-06-02,2021,6.0,2.0,Willow scrubland,DK,Melampsora repentis Plowr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,repentis,True,Melampsora epitea,NE,living flowers,56.103988,12.181563,25.0,3336949314,Hovedstaden,Gribskov,Pucciniomycetes_aug_41.jpg,1376,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_41.jpg,19,True
6802,2021-06-02,2021,6.0,2.0,Willow scrubland,DK,Melampsora repentis Plowr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,repentis,True,Melampsora epitea,NE,living flowers,56.103988,12.181563,25.0,3336949314,Hovedstaden,Gribskov,Pucciniomycetes_aug_42.jpg,1376,plant material,0,0.0,17.0,continental,../data/augmented_images/Pucciniomycetes_aug_42.jpg,19,True
6803,2020-07-20,2020,7.0,20.0,Mixed woodland (with coniferous and deciduous trees),DK,Uromyces fallens (Desm.) Barthol.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,fallens,True,Uromyces fallens,NE,"living stems of herbs, grass etc",56.237364,8.475823,25.0,2825695303,Midtjylland,Herning,Pucciniomycetes_aug_43.jpg,2366,plant material,0,17.0,12.0,atlantic,../data/augmented_images/Pucciniomycetes_aug_43.jpg,19,True
6804,2021-05-13,2021,5.0,13.0,park/churchyard,DK,Puccinia scillae Linh.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,scillae,True,Puccinia scillae,NE,living leaves,55.652834,12.529495,25.0,3113021324,Hovedstaden,København,Pucciniomycetes_aug_44.jpg,1892,plant material,0,14.0,10.0,continental,../data/augmented_images/Pucciniomycetes_aug_44.jpg,19,True
